event_id,event_type,trigger_ts,trigger_source,reaction_ts,reaction_type,solved_ts,related_machine_id,related_alert_id,resolution_time_ms,total_response_time_ms,metadata
storageAlert:49b8c143-af85-4bb0-a8c2-136052e35f3b:problem_A:1763849261212,storageAlert,1763849261212,dbInterface,1763849545846,SwapBlade,1763849548351,,49b8c143-af85-4bb0-a8c2-136052e35f3b,284634,287139,"{""triggerTs"": 1763849261212, ""bDry"": 60.0, ""problemCategory"": ""A"", ""bFresh"": 96.0, ""aDry"": 0.0, ""aFresh"": 44.0, ""alertId"": ""49b8c143-af85-4bb0-a8c2-136052e35f3b"", ""title"": ""StorageAlert"", ""_collected_at"": 1763849261218}"
machineFailure:machine_1:1763849273379,machineFailure,1763849273379,heartbeat_monitor,1763850584346,SwapBlade,1763850671191,1,,1310967,1397812,"{""swap_target_machine"": 3}"
newMachine:machine_4:1763849338939,newMachine,1763849338939,cutting_machine_discovery,1763849368965,AssignBlade,1763849373968,4,,30026,35029,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:381258fa-42ee-4ff9-864c-fe30db1aabf3:problem_B:1763849401272,storageAlert,1763849401272,dbInterface,1763849545847,SwapBlade,1763849564858,,381258fa-42ee-4ff9-864c-fe30db1aabf3,144575,163586,"{""triggerTs"": 1763849401272, ""bDry"": 24.0, ""problemCategory"": ""B"", ""bFresh"": 32.0, ""aDry"": 55.0, ""aFresh"": 89.0, ""alertId"": ""381258fa-42ee-4ff9-864c-fe30db1aabf3"", ""title"": ""StorageAlert"", ""_collected_at"": 1763849401273}"
newMachine:machine_4:1763849429325,newMachine,1763849429325,cutting_machine_discovery,1763849504665,AssignBlade,1763849509664,4,,75340,80339,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763849549983,newMachine,1763849549983,cutting_machine_discovery,1763849635874,AssignBlade,1763849640379,2,,85891,90396,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763849665538,newMachine,1763849665538,cutting_machine_discovery,1763849686406,AssignBlade,1763849690579,0,,20868,25041,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763849705805,newMachine,1763849705805,cutting_machine_discovery,1763849705810,AssignBlade,1763849710806,4,,5,5001,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:2f38d8da-3b70-4f8f-b033-cc11f3d769e5:problem_B:1763849731438,storageAlert,1763849731438,dbInterface,1763850036563,SwapBlade,1763850036615,,2f38d8da-3b70-4f8f-b033-cc11f3d769e5,305125,305177,"{""triggerTs"": 1763849731438, ""bDry"": 29.0, ""problemCategory"": ""B"", ""bFresh"": 40.0, ""aDry"": 50.0, ""aFresh"": 81.0, ""alertId"": ""2f38d8da-3b70-4f8f-b033-cc11f3d769e5"", ""title"": ""StorageAlert"", ""_collected_at"": 1763849731900}"
newMachine:machine_3:1763849741120,newMachine,1763849741120,cutting_machine_discovery,1763849850033,AssignBlade,1763849851491,3,,108913,110371,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763849776195,newMachine,1763849776195,cutting_machine_discovery,1763849876805,AssignBlade,1763849881796,0,,100610,105601,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763849912062,newMachine,1763849912062,cutting_machine_discovery,1763850147946,AssignBlade,1763850152939,2,,235884,240877,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:89fd6088-1ac2-417d-939e-bd5bbbca0255:problem_dry:1763849931546,storageAlert,1763849931546,dbInterface,1763850036564,ChangeFreshAmount,1763850036615,,89fd6088-1ac2-417d-939e-bd5bbbca0255,105018,105069,"{""triggerTs"": 1763849931546, ""bDry"": 31.0, ""problemCategory"": ""dry"", ""bFresh"": 45.0, ""aDry"": 42.0, ""aFresh"": 82.0, ""alertId"": ""89fd6088-1ac2-417d-939e-bd5bbbca0255"", ""title"": ""StorageAlert"", ""_collected_at"": 1763849931555}"
newMachine:machine_0:1763849937204,newMachine,1763849937204,cutting_machine_discovery,1763850126068,AssignBlade,1763850127315,0,,188864,190111,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763849938990,machineFailure,1763849938990,heartbeat_monitor,1763850584346,SwapBlade,1763850671191,1,,645356,732201,"{""swap_target_machine"": 3}"
newMachine:machine_1:1763849982509,newMachine,1763849982509,cutting_machine_discovery,1763850133513,AssignBlade,1763850138504,1,,151004,155995,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763850037542,machineFailure,1763850037542,heartbeat_monitor,1763850584346,SwapBlade,1763850671191,1,,546804,633649,"{""swap_target_machine"": 3}"
machineFailure:machine_1:1763850073086,machineFailure,1763850073086,heartbeat_monitor,1763850584346,SwapBlade,1763850671191,1,,511260,598105,"{""swap_target_machine"": 3}"
machineFailure:machine_1:1763850103295,machineFailure,1763850103295,heartbeat_monitor,1763850584346,SwapBlade,1763850671191,1,,481051,567896,"{""swap_target_machine"": 3}"
storageAlert:04fe290e-fc22-4f2b-8fc4-62617cd95ab3:problem_B:1763850161668,storageAlert,1763850161668,dbInterface,1763850183565,SwapBlade,1763850191693,,04fe290e-fc22-4f2b-8fc4-62617cd95ab3,21897,30025,"{""triggerTs"": 1763850161668, ""bDry"": 42.0, ""problemCategory"": ""B"", ""bFresh"": 25.0, ""aDry"": 84.0, ""aFresh"": 49.0, ""alertId"": ""04fe290e-fc22-4f2b-8fc4-62617cd95ab3"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850161674}"
newMachine:machine_4:1763850173708,newMachine,1763850173708,cutting_machine_discovery,1763850183530,AssignBlade,1763850183713,4,,9822,10005,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763850208996,newMachine,1763850208996,cutting_machine_discovery,1763850318089,AssignBlade,1763850319381,2,,109093,110385,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763850239131,newMachine,1763850239131,cutting_machine_discovery,1763850318091,AssignBlade,1763850319173,0,,78960,80042,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:1d69ce19-1239-459a-8095-9cc8f19674cc:problem_fresh:1763850261705,storageAlert,1763850261705,dbInterface,1763850519137,ChangeFreshAmount,1763850519793,,1d69ce19-1239-459a-8095-9cc8f19674cc,257432,258088,"{""triggerTs"": 1763850261705, ""bDry"": 86.0, ""problemCategory"": ""fresh"", ""bFresh"": 36.0, ""aDry"": 58.0, ""aFresh"": 20.0, ""alertId"": ""1d69ce19-1239-459a-8095-9cc8f19674cc"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850261717}"
machineFailure:machine_1:1763850283595,machineFailure,1763850283595,heartbeat_monitor,1763850584346,SwapBlade,1763850671191,1,,300751,387596,"{""swap_target_machine"": 3}"
storageAlert:f3b6068f-4e0a-4187-8c72-ecf2e8b4d3c0:problem_A:1763850291718,storageAlert,1763850291718,dbInterface,1763850519138,SwapBlade,1763850519793,,f3b6068f-4e0a-4187-8c72-ecf2e8b4d3c0,227420,228075,"{""triggerTs"": 1763850291718, ""bDry"": 84.0, ""problemCategory"": ""A"", ""bFresh"": 53.0, ""aDry"": 46.0, ""aFresh"": 17.0, ""alertId"": ""f3b6068f-4e0a-4187-8c72-ecf2e8b4d3c0"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850291723}"
newMachine:machine_1:1763850324654,newMachine,1763850324654,cutting_machine_discovery,1763850329659,AssignBlade,1763850334657,1,,5005,10003,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763850364973,newMachine,1763850364973,cutting_machine_discovery,1763850563604,AssignBlade,1763850565821,3,,198631,200848,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763850405179,newMachine,1763850405179,cutting_machine_discovery,1763850530477,AssignBlade,1763850535473,4,,125298,130294,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:fbc28194-919f-480a-8547-541162d5f913:problem_B:1763850411774,storageAlert,1763850411774,dbInterface,1763850519138,SwapBlade,1763850519793,,fbc28194-919f-480a-8547-541162d5f913,107364,108019,"{""triggerTs"": 1763850411774, ""bDry"": 36.0, ""problemCategory"": ""B"", ""bFresh"": 24.0, ""aDry"": 85.0, ""aFresh"": 55.0, ""alertId"": ""fbc28194-919f-480a-8547-541162d5f913"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850411775}"
newMachine:machine_2:1763850490568,newMachine,1763850490568,cutting_machine_discovery,1763850519130,AssignBlade,1763850520585,2,,28562,30017,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763850539778,machineFailure,1763850539778,heartbeat_monitor,1763850584346,SwapBlade,1763850671191,1,,44568,131413,"{""swap_target_machine"": 3}"
storageAlert:687108b1-af1d-4a66-94fe-456c6e83766e:problem_dry:1763850541849,storageAlert,1763850541849,dbInterface,1763850563602,ChangeFreshAmount,1763850569353,,687108b1-af1d-4a66-94fe-456c6e83766e,21753,27504,"{""triggerTs"": 1763850541849, ""bDry"": 19.0, ""problemCategory"": ""dry"", ""bFresh"": 50.0, ""aDry"": 35.0, ""aFresh"": 96.0, ""alertId"": ""687108b1-af1d-4a66-94fe-456c6e83766e"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850541853}"
newMachine:machine_1:1763850571215,newMachine,1763850571215,cutting_machine_discovery,1763850669185,AssignBlade,1763850671598,1,,97970,100383,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763850601341,newMachine,1763850601341,cutting_machine_discovery,1763850601344,AssignBlade,1763850606342,3,,3,5001,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:75caf540-327d-4339-a2e0-5bc7c8d880a1:problem_A:1763850601866,storageAlert,1763850601866,dbInterface,1763850669186,SwapBlade,1763850670545,,75caf540-327d-4339-a2e0-5bc7c8d880a1,67320,68679,"{""triggerTs"": 1763850601866, ""bDry"": 40.0, ""problemCategory"": ""A"", ""bFresh"": 96.0, ""aDry"": 27.0, ""aFresh"": 37.0, ""alertId"": ""75caf540-327d-4339-a2e0-5bc7c8d880a1"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850601869}"
newMachine:machine_0:1763850636502,newMachine,1763850636502,cutting_machine_discovery,1763850676539,AssignBlade,1763850681532,0,,40037,45030,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:81052450-b280-4a29-b912-12ffd66c04cc:problem_B:1763850661892,storageAlert,1763850661892,dbInterface,1763850669187,SwapBlade,1763850691623,,81052450-b280-4a29-b912-12ffd66c04cc,7295,29731,"{""triggerTs"": 1763850661892, ""bDry"": 26.0, ""problemCategory"": ""B"", ""bFresh"": 37.0, ""aDry"": 53.0, ""aFresh"": 84.0, ""alertId"": ""81052450-b280-4a29-b912-12ffd66c04cc"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850661894}"
storageAlert:3e902ed7-0946-46ba-aa34-8d7d01bd9875:problem_dry:1763850681906,storageAlert,1763850681906,dbInterface,1763850681914,ChangeFreshAmount,1763850691623,,3e902ed7-0946-46ba-aa34-8d7d01bd9875,8,9717,"{""triggerTs"": 1763850681906, ""bDry"": 23.0, ""problemCategory"": ""dry"", ""bFresh"": 47.0, ""aDry"": 40.0, ""aFresh"": 90.0, ""alertId"": ""3e902ed7-0946-46ba-aa34-8d7d01bd9875"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850681911}"
newMachine:machine_3:1763850711830,newMachine,1763850711830,cutting_machine_discovery,1763850781436,AssignBlade,1763850782265,3,,69606,70435,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:d09cbf12-79d5-4329-8c02-c5d35c63d3aa:problem_B:1763850731921,storageAlert,1763850731921,dbInterface,1763850781437,SwapBlade,1763850782289,,d09cbf12-79d5-4329-8c02-c5d35c63d3aa,49516,50368,"{""triggerTs"": 1763850731921, ""bDry"": 28.0, ""problemCategory"": ""B"", ""bFresh"": 21.0, ""aDry"": 96.0, ""aFresh"": 55.0, ""alertId"": ""d09cbf12-79d5-4329-8c02-c5d35c63d3aa"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850731926}"
newMachine:machine_1:1763850787366,newMachine,1763850787366,cutting_machine_discovery,1763850964442,AssignBlade,1763850967983,1,,177076,180617,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763850827551,newMachine,1763850827551,cutting_machine_discovery,1763850932614,AssignBlade,1763850937614,3,,105063,110063,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:5a6993c2-0698-4917-9eed-1673f6a136c1:problem_fresh:1763850851975,storageAlert,1763850851975,dbInterface,1763850915438,ChangeFreshAmount,1763850915836,,5a6993c2-0698-4917-9eed-1673f6a136c1,63463,63861,"{""triggerTs"": 1763850851975, ""bDry"": 88.0, ""problemCategory"": ""fresh"", ""bFresh"": 42.0, ""aDry"": 49.0, ""aFresh"": 21.0, ""alertId"": ""5a6993c2-0698-4917-9eed-1673f6a136c1"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850852040}"
storageAlert:97639d96-0414-4200-9215-7bb0b5773230:problem_A:1763850861977,storageAlert,1763850861977,dbInterface,1763850915438,SwapBlade,1763850915836,,97639d96-0414-4200-9215-7bb0b5773230,53461,53859,"{""triggerTs"": 1763850861977, ""bDry"": 83.0, ""problemCategory"": ""A"", ""bFresh"": 51.0, ""aDry"": 42.0, ""aFresh"": 24.0, ""alertId"": ""97639d96-0414-4200-9215-7bb0b5773230"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850861978}"
newMachine:machine_2:1763850948251,newMachine,1763850948251,cutting_machine_discovery,1763850964437,AssignBlade,1763850968260,2,,16186,20009,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:b136e71b-adc1-4a43-b63c-e12844d97325:problem_A:1763850952028,storageAlert,1763850952028,dbInterface,1763850964437,SwapBlade,1763850967990,,b136e71b-adc1-4a43-b63c-e12844d97325,12409,15962,"{""triggerTs"": 1763850952028, ""bDry"": 57.0, ""problemCategory"": ""A"", ""bFresh"": 85.0, ""aDry"": 30.0, ""aFresh"": 28.0, ""alertId"": ""b136e71b-adc1-4a43-b63c-e12844d97325"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850952107}"
storageAlert:246cb762-99b6-49bc-8a39-99c617beb70d:problem_B:1763850982043,storageAlert,1763850982043,dbInterface,1763851200481,SwapBlade,1763851325193,,246cb762-99b6-49bc-8a39-99c617beb70d,218438,343150,"{""triggerTs"": 1763850982043, ""bDry"": 8.0, ""problemCategory"": ""B"", ""bFresh"": 37.0, ""aDry"": 37.0, ""aFresh"": 118.0, ""alertId"": ""246cb762-99b6-49bc-8a39-99c617beb70d"", ""title"": ""StorageAlert"", ""_collected_at"": 1763850982048}"
newMachine:machine_0:1763850983554,newMachine,1763850983554,cutting_machine_discovery,1763851099474,AssignBlade,1763851103623,0,,115920,120069,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763851028716,newMachine,1763851028716,cutting_machine_discovery,1763851103904,AssignBlade,1763851108892,2,,75188,80176,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763851104181,newMachine,1763851104181,cutting_machine_discovery,1763851104196,AssignBlade,1763851109183,3,,15,5002,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:42daf7c8-bc12-48ce-a7b2-3016fd706e39:problem_dry:1763851132127,storageAlert,1763851132127,dbInterface,1763851200481,ChangeFreshAmount,1763851325193,,42daf7c8-bc12-48ce-a7b2-3016fd706e39,68354,193066,"{""triggerTs"": 1763851132127, ""bDry"": 5.0, ""problemCategory"": ""dry"", ""bFresh"": 30.0, ""aDry"": 21.0, ""aFresh"": 144.0, ""alertId"": ""42daf7c8-bc12-48ce-a7b2-3016fd706e39"", ""title"": ""StorageAlert"", ""_collected_at"": 1763851132133}"
newMachine:machine_2:1763851134351,newMachine,1763851134351,cutting_machine_discovery,1763851134368,AssignBlade,1763851139353,2,,17,5002,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763851164445,newMachine,1763851164445,cutting_machine_discovery,1763851219476,AssignBlade,1763851224473,4,,55031,60028,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763851189655,newMachine,1763851189655,cutting_machine_discovery,1763851224690,AssignBlade,1763851229689,2,,35035,40034,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763851224870,newMachine,1763851224870,cutting_machine_discovery,1763851254905,AssignBlade,1763851259898,0,,30035,35028,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763851270087,newMachine,1763851270087,cutting_machine_discovery,1763851335985,AssignBlade,1763851340093,4,,65898,70006,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763851315484,newMachine,1763851315484,cutting_machine_discovery,1763851335986,AssignBlade,1763851340459,2,,20502,24975,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763851360526,newMachine,1763851360526,cutting_machine_discovery,1763851672002,AssignBlade,1763851677005,3,,311476,316479,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763851436036,newMachine,1763851436036,cutting_machine_discovery,1763851662270,AssignBlade,1763851667270,1,,226234,231234,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763851486477,newMachine,1763851486477,cutting_machine_discovery,1763851750148,AssignBlade,1763851752602,2,,263671,266125,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763851717691,newMachine,1763851717691,cutting_machine_discovery,1763851750150,AssignBlade,1763851752703,4,,32459,35012,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763851757981,newMachine,1763851757981,cutting_machine_discovery,1763851948138,AssignBlade,1763851953140,1,,190157,195159,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763851788213,newMachine,1763851788213,cutting_machine_discovery,1763852077194,AssignBlade,1763852078392,3,,288981,290179,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763851823428,newMachine,1763851823428,cutting_machine_discovery,1763851942152,AssignBlade,1763852079482,4,,118724,256054,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763851853707,newMachine,1763851853707,cutting_machine_discovery,1763851942149,AssignBlade,1763851943777,2,,88442,90070,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:89211df4-cfca-440b-8492-b3074004e4ae:problem_A:1763851892447,storageAlert,1763851892447,dbInterface,1763852211186,SwapBlade,1763852213290,,89211df4-cfca-440b-8492-b3074004e4ae,318739,320843,"{""triggerTs"": 1763851892447, ""bDry"": 66.0, ""problemCategory"": ""A"", ""bFresh"": 88.0, ""aDry"": 20.0, ""aFresh"": 26.0, ""alertId"": ""89211df4-cfca-440b-8492-b3074004e4ae"", ""title"": ""StorageAlert"", ""_collected_at"": 1763851892450}"
newMachine:machine_0:1763851934134,newMachine,1763851934134,cutting_machine_discovery,1763852077197,AssignBlade,1763852079214,0,,143063,145080,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763852019549,newMachine,1763852019549,cutting_machine_discovery,1763852166666,AssignBlade,1763852170208,2,,147117,150659,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763852140448,newMachine,1763852140448,cutting_machine_discovery,1763852170460,AssignBlade,1763852175459,0,,30012,35011,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763852190781,newMachine,1763852190781,cutting_machine_discovery,1763852212168,AssignBlade,1763852215794,4,,21387,25013,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763852235973,newMachine,1763852235973,cutting_machine_discovery,1763852256648,AssignBlade,1763852260990,2,,20675,25017,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763852276139,newMachine,1763852276139,cutting_machine_discovery,1763852302163,AssignBlade,1763852306157,3,,26024,30018,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763852306199,newMachine,1763852306199,cutting_machine_discovery,1763852521878,AssignBlade,1763852522361,4,,215679,216162,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763852381704,newMachine,1763852381704,cutting_machine_discovery,1763852531798,AssignBlade,1763852536797,3,,150094,155093,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763852452152,newMachine,1763852452152,cutting_machine_discovery,1763852527214,AssignBlade,1763852532201,2,,75062,80049,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
