event_id,event_type,trigger_ts,trigger_source,reaction_ts,reaction_type,solved_ts,related_machine_id,related_alert_id,resolution_time_ms,total_response_time_ms,metadata
storageAlert:9dc13433-2306-4e09-8d99-71d049c2b7a5:problem_A:1763854831253,storageAlert,1763854831253,dbInterface,1763854940648,SwapBlade,1763855008348,,9dc13433-2306-4e09-8d99-71d049c2b7a5,109395,177095,"{""triggerTs"": 1763854831253, ""bDry"": 56.0, ""problemCategory"": ""A"", ""bFresh"": 87.0, ""aDry"": 9.0, ""aFresh"": 48.0, ""alertId"": ""9dc13433-2306-4e09-8d99-71d049c2b7a5"", ""title"": ""StorageAlert"", ""_collected_at"": 1763854831257}"
newMachine:machine_1:1763854908317,newMachine,1763854908317,cutting_machine_discovery,1763854993333,AssignBlade,1763854998324,1,,85016,90007,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763855020171,newMachine,1763855020171,cutting_machine_discovery,1763855030584,AssignBlade,1763855035173,2,,10413,15002,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763855055783,newMachine,1763855055783,cutting_machine_discovery,1763855080798,AssignBlade,1763855085788,0,,25015,30005,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:f4e3e95a-80c3-46c5-9085-7c3205cf84c5:problem_B:1763855071309,storageAlert,1763855071309,dbInterface,1763855120578,SwapBlade,1763855133375,,f4e3e95a-80c3-46c5-9085-7c3205cf84c5,49269,62066,"{""triggerTs"": 1763855071309, ""bDry"": 37.0, ""problemCategory"": ""B"", ""bFresh"": 25.0, ""aDry"": 90.0, ""aFresh"": 48.0, ""alertId"": ""f4e3e95a-80c3-46c5-9085-7c3205cf84c5"", ""title"": ""StorageAlert"", ""_collected_at"": 1763855071311}"
newMachine:machine_2:1763855091470,newMachine,1763855091470,cutting_machine_discovery,1763855091682,AssignBlade,1763855096471,2,,212,5001,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763855136996,newMachine,1763855136996,cutting_machine_discovery,1763855142004,AssignBlade,1763855146996,2,,5008,10000,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763855177559,newMachine,1763855177559,cutting_machine_discovery,1763855212574,AssignBlade,1763855217565,0,,35015,40006,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763855213122,newMachine,1763855213122,cutting_machine_discovery,1763855345142,AssignBlade,1763855547786,1,,132020,334664,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:686b0466-3bdb-476c-a2b8-223c32e5741d:problem_B:1763855221362,storageAlert,1763855221362,dbInterface,1763855345142,SwapBlade,1763855369475,,686b0466-3bdb-476c-a2b8-223c32e5741d,123780,148113,"{""triggerTs"": 1763855221362, ""bDry"": 44.0, ""problemCategory"": ""B"", ""bFresh"": 25.0, ""aDry"": 84.0, ""aFresh"": 47.0, ""alertId"": ""686b0466-3bdb-476c-a2b8-223c32e5741d"", ""title"": ""StorageAlert"", ""_collected_at"": 1763855221367}"
storageAlert:bacedbf5-84bd-4260-961a-c9dffcd92aaa:problem_fresh:1763855291379,storageAlert,1763855291379,dbInterface,1763855345146,ChangeFreshAmount,1763855369475,,bacedbf5-84bd-4260-961a-c9dffcd92aaa,53767,78096,"{""triggerTs"": 1763855291379, ""bDry"": 54.0, ""problemCategory"": ""fresh"", ""bFresh"": 30.0, ""aDry"": 82.0, ""aFresh"": 34.0, ""alertId"": ""bacedbf5-84bd-4260-961a-c9dffcd92aaa"", ""title"": ""StorageAlert"", ""_collected_at"": 1763855291382}"
newMachine:machine_0:1763855294445,newMachine,1763855294445,cutting_machine_discovery,1763855345139,AssignBlade,1763855349454,0,,50694,55009,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763855335029,newMachine,1763855335029,cutting_machine_discovery,1763855350042,AssignBlade,1763855355030,2,,15013,20001,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:a515169c-537c-46af-bea4-528b6a7bb039:problem_dry:1763855401410,storageAlert,1763855401410,dbInterface,1763855500786,ChangeFreshAmount,1763855537813,,a515169c-537c-46af-bea4-528b6a7bb039,99376,136403,"{""triggerTs"": 1763855401410, ""bDry"": 19.0, ""problemCategory"": ""dry"", ""bFresh"": 69.0, ""aDry"": 27.0, ""aFresh"": 85.0, ""alertId"": ""a515169c-537c-46af-bea4-528b6a7bb039"", ""title"": ""StorageAlert"", ""_collected_at"": 1763855401414}"
newMachine:machine_0:1763855426501,newMachine,1763855426501,cutting_machine_discovery,1763855500800,AssignBlade,1763855501511,0,,74299,75010,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:1fc8fb72-cccc-486e-ac7a-e9c7a658db5c:problem_B:1763855491435,storageAlert,1763855491435,dbInterface,1763855500787,SwapBlade,1763855537813,,1fc8fb72-cccc-486e-ac7a-e9c7a658db5c,9352,46378,"{""triggerTs"": 1763855491435, ""bDry"": 2.0, ""problemCategory"": ""B"", ""bFresh"": 21.0, ""aDry"": 26.0, ""aFresh"": 151.0, ""alertId"": ""1fc8fb72-cccc-486e-ac7a-e9c7a658db5c"", ""title"": ""StorageAlert"", ""_collected_at"": 1763855491439}"
