event_id,event_type,trigger_ts,trigger_source,reaction_ts,reaction_type,solved_ts,related_machine_id,related_alert_id,resolution_time_ms,total_response_time_ms,metadata
newMachine:machine_2:1763915432087,newMachine,1763915432087,cutting_machine_discovery,1763915510175,AssignBlade,1763915512152,2,,78088,80065,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_3:1763915456490,machineFailure,1763915456490,heartbeat_monitor,1763915631029,SwapBlade,1763916006695,3,,174539,550205,"{""swap_target_machine"": 4}"
newMachine:machine_0:1763915467263,newMachine,1763915467263,cutting_machine_discovery,1763915510177,AssignBlade,1763915512291,0,,42914,45028,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763915477049,machineFailure,1763915477049,heartbeat_monitor,1763916904046,SwapBlade,1763919264010,1,,1426997,3786961,"{""swap_target_machine"": 4}"
newMachine:machine_3:1763915482290,newMachine,1763915482290,cutting_machine_discovery,1763916004689,AssignBlade,1763916005296,3,,522399,523006,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_3:1763915492294,machineFailure,1763915492294,heartbeat_monitor,1763915631029,SwapBlade,1763916006695,3,,138735,514401,"{""swap_target_machine"": 4}"
storageAlert:818dc15e-8f8b-466f-832c-772c3dbad2e4:problem_A:1763915510890,storageAlert,1763915510890,dbInterface,1763915510903,SwapBlade,1763915552179,,818dc15e-8f8b-466f-832c-772c3dbad2e4,13,41289,"{""triggerTs"": 1763915510890, ""bDry"": 50.0, ""problemCategory"": ""A"", ""bFresh"": 85.0, ""aDry"": 23.0, ""aFresh"": 42.0, ""alertId"": ""818dc15e-8f8b-466f-832c-772c3dbad2e4"", ""title"": ""StorageAlert"", ""_collected_at"": 1763915510897}"
newMachine:machine_1:1763915512582,newMachine,1763915512582,cutting_machine_discovery,1763915600153,AssignBlade,1763915602886,1,,87571,90304,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763915517586,machineFailure,1763915517586,heartbeat_monitor,1763916904046,SwapBlade,1763919264010,1,,1386460,3746424,"{""swap_target_machine"": 4}"
machineFailure:machine_0:1763915537296,machineFailure,1763915537296,heartbeat_monitor,1763915626027,SwapBlade,1763915628039,0,,88731,90743,"{""swap_target_machine"": 4}"
machineFailure:machine_2:1763915557174,machineFailure,1763915557174,heartbeat_monitor,1763916039150,SwapBlade,1763916041161,2,,481976,483987,"{""swap_target_machine"": 0}"
storageAlert:329b28a4-ee01-4516-a8d2-939a0e9d7b33:problem_A:1763915570916,storageAlert,1763915570916,dbInterface,1763916004692,SwapBlade,1763916020591,,329b28a4-ee01-4516-a8d2-939a0e9d7b33,433776,449675,"{""triggerTs"": 1763915570916, ""bDry"": 53.0, ""problemCategory"": ""A"", ""bFresh"": 81.0, ""aDry"": 22.0, ""aFresh"": 44.0, ""alertId"": ""329b28a4-ee01-4516-a8d2-939a0e9d7b33"", ""title"": ""StorageAlert"", ""_collected_at"": 1763915570919}"
newMachine:machine_0:1763915582867,newMachine,1763915582867,cutting_machine_discovery,1763916004691,AssignBlade,1763916005726,0,,421824,422859,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763915583046,newMachine,1763915583046,cutting_machine_discovery,1763915600155,AssignBlade,1763915603063,2,,17109,20017,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_0:1763915612891,machineFailure,1763915612891,heartbeat_monitor,1763915626027,SwapBlade,1763915628039,0,,13136,15148,"{""swap_target_machine"": 4}"
newMachine:machine_4:1763915613253,newMachine,1763915613253,cutting_machine_discovery,1763915623269,AssignBlade,1763916055403,4,,10016,442150,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:cf56b55d-ea22-49e4-a70b-e09ca2c1ab0f:problem_B:1763915640971,storageAlert,1763915640971,dbInterface,1763916004693,SwapBlade,1763916035918,,cf56b55d-ea22-49e4-a70b-e09ca2c1ab0f,363722,394947,"{""triggerTs"": 1763915640971, ""bDry"": 19.0, ""problemCategory"": ""B"", ""bFresh"": 39.0, ""aDry"": 56.0, ""aFresh"": 86.0, ""alertId"": ""cf56b55d-ea22-49e4-a70b-e09ca2c1ab0f"", ""title"": ""StorageAlert"", ""_collected_at"": 1763915640977}"
machineFailure:machine_2:1763915663106,machineFailure,1763915663106,heartbeat_monitor,1763916039150,SwapBlade,1763916041161,2,,376044,378055,"{""swap_target_machine"": 0}"
newMachine:machine_4:1763915663451,newMachine,1763915663451,cutting_machine_discovery,1763916050680,AssignBlade,1763916055403,4,,387229,391952,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763915688627,newMachine,1763915688627,cutting_machine_discovery,1763916025891,AssignBlade,1763916030892,2,,337264,342265,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763915768034,machineFailure,1763915768034,heartbeat_monitor,1763916904046,SwapBlade,1763919264010,1,,1136012,3495976,"{""swap_target_machine"": 4}"
newMachine:machine_1:1763915804384,newMachine,1763915804384,cutting_machine_discovery,1763916004691,AssignBlade,1763916005564,1,,200307,201180,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763915818725,machineFailure,1763915818725,heartbeat_monitor,1763916039150,SwapBlade,1763916041161,2,,220425,222436,"{""swap_target_machine"": 0}"
machineFailure:machine_1:1763915859411,machineFailure,1763915859411,heartbeat_monitor,1763916904046,SwapBlade,1763919264010,1,,1044635,3404599,"{""swap_target_machine"": 4}"
machineFailure:machine_1:1763915960029,machineFailure,1763915960029,heartbeat_monitor,1763916904046,SwapBlade,1763919264010,1,,944017,3303981,"{""swap_target_machine"": 4}"
machineFailure:machine_2:1763916004683,machineFailure,1763916004683,heartbeat_monitor,1763916039150,SwapBlade,1763916041161,2,,34467,36478,"{""swap_target_machine"": 0}"
machineFailure:machine_2:1763916045904,machineFailure,1763916045904,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,2526874,2528881,"{""swap_target_machine"": 3}"
newMachine:machine_3:1763916061102,newMachine,1763916061102,cutting_machine_discovery,1763916061115,AssignBlade,1763916066104,3,,13,5002,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763916081227,newMachine,1763916081227,cutting_machine_discovery,1763916095669,AssignBlade,1763916096238,2,,14442,15011,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763916101381,newMachine,1763916101381,cutting_machine_discovery,1763916140686,AssignBlade,1763916141408,0,,39305,40027,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763916111250,machineFailure,1763916111250,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,2461528,2463535,"{""swap_target_machine"": 3}"
newMachine:machine_4:1763916126737,newMachine,1763916126737,cutting_machine_discovery,1763916140686,AssignBlade,1763916141758,4,,13949,15021,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763916135647,machineFailure,1763916135647,heartbeat_monitor,1763916904046,SwapBlade,1763919264010,1,,768399,3128363,"{""swap_target_machine"": 4}"
newMachine:machine_2:1763916146867,newMachine,1763916146867,cutting_machine_discovery,1763916146871,AssignBlade,1763916151871,2,,4,5004,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763916156933,newMachine,1763916156933,cutting_machine_discovery,1763916161940,AssignBlade,1763916166940,1,,5007,10007,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763916176883,machineFailure,1763916176883,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,2395895,2397902,"{""swap_target_machine"": 3}"
newMachine:machine_4:1763916177085,newMachine,1763916177085,cutting_machine_discovery,1763916185683,AssignBlade,1763916187090,4,,8598,10005,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763916196953,machineFailure,1763916196953,heartbeat_monitor,1763916904046,SwapBlade,1763919264010,1,,707093,3067057,"{""swap_target_machine"": 4}"
newMachine:machine_2:1763916212167,newMachine,1763916212167,cutting_machine_discovery,1763916230683,AssignBlade,1763916232188,2,,18516,20021,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763916227352,newMachine,1763916227352,cutting_machine_discovery,1763916247380,AssignBlade,1763916252377,1,,20028,25025,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:6a729e85-01bc-4090-a4ae-06cdae1668a6:problem_dry:1763916241193,storageAlert,1763916241193,dbInterface,1763916575360,ChangeFreshAmount,1763916579157,,6a729e85-01bc-4090-a4ae-06cdae1668a6,334167,337964,"{""triggerTs"": 1763916241193, ""bDry"": 29.0, ""problemCategory"": ""dry"", ""bFresh"": 45.0, ""aDry"": 36.0, ""aFresh"": 90.0, ""alertId"": ""6a729e85-01bc-4090-a4ae-06cdae1668a6"", ""title"": ""StorageAlert"", ""_collected_at"": 1763916241194}"
newMachine:machine_0:1763916252467,newMachine,1763916252467,cutting_machine_discovery,1763916410728,AssignBlade,1763916534782,0,,158261,282315,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763916272700,newMachine,1763916272700,cutting_machine_discovery,1763916282717,AssignBlade,1763916287715,4,,10017,15015,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763916297425,machineFailure,1763916297425,heartbeat_monitor,1763916904046,SwapBlade,1763919264010,1,,606621,2966585,"{""swap_target_machine"": 4}"
newMachine:machine_3:1763916318079,newMachine,1763916318079,cutting_machine_discovery,1763916410726,AssignBlade,1763916413805,3,,92647,95726,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763916322250,machineFailure,1763916322250,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,2250528,2252535,"{""swap_target_machine"": 3}"
newMachine:machine_1:1763916328209,newMachine,1763916328209,cutting_machine_discovery,1763916413282,AssignBlade,1763916418283,1,,85073,90074,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763916353410,newMachine,1763916353410,cutting_machine_discovery,1763916413462,AssignBlade,1763916418464,2,,60052,65054,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763916378580,newMachine,1763916378580,cutting_machine_discovery,1763916530376,AssignBlade,1763916534105,4,,151796,155525,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763916474243,newMachine,1763916474243,cutting_machine_discovery,1763916539618,AssignBlade,1763916544607,3,,65375,70364,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763916538545,machineFailure,1763916538545,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,2034233,2036240,"{""swap_target_machine"": 3}"
newMachine:machine_2:1763916574975,newMachine,1763916574975,cutting_machine_discovery,1763916579985,AssignBlade,1763916584983,2,,5010,10008,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763916585082,newMachine,1763916585082,cutting_machine_discovery,1763916664881,AssignBlade,1763916665102,3,,79799,80020,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763916588376,machineFailure,1763916588376,heartbeat_monitor,1763916904046,SwapBlade,1763919264010,1,,315670,2675634,"{""swap_target_machine"": 4}"
newMachine:machine_1:1763916620260,newMachine,1763916620260,cutting_machine_discovery,1763916760988,AssignBlade,1763916765981,1,,140728,145721,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:22f325ad-1da4-4e17-b0b6-b5235a38059f:problem_A:1763916631346,storageAlert,1763916631346,dbInterface,1763916664880,SwapBlade,1763916690658,,22f325ad-1da4-4e17-b0b6-b5235a38059f,33534,59312,"{""triggerTs"": 1763916631346, ""bDry"": 96.0, ""problemCategory"": ""A"", ""bFresh"": 53.0, ""aDry"": 34.0, ""aFresh"": 17.0, ""alertId"": ""22f325ad-1da4-4e17-b0b6-b5235a38059f"", ""title"": ""StorageAlert"", ""_collected_at"": 1763916631348}"
newMachine:machine_0:1763916640391,newMachine,1763916640391,cutting_machine_discovery,1763916811544,AssignBlade,1763916816536,0,,171153,176145,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763916655610,newMachine,1763916655610,cutting_machine_discovery,1763916685636,AssignBlade,1763916690634,4,,30026,35024,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763916665037,machineFailure,1763916665037,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,1907741,1909748,"{""swap_target_machine"": 3}"
machineFailure:machine_1:1763916685278,machineFailure,1763916685278,heartbeat_monitor,1763916904046,SwapBlade,1763919264010,1,,218768,2578732,"{""swap_target_machine"": 4}"
newMachine:machine_2:1763916695791,newMachine,1763916695791,cutting_machine_discovery,1763916770844,AssignBlade,1763916775839,2,,75053,80048,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:a95585d7-61b1-4132-8276-cc839b8754eb:problem_B:1763916711391,storageAlert,1763916711391,dbInterface,1763916803874,SwapBlade,1763916826056,,a95585d7-61b1-4132-8276-cc839b8754eb,92483,114665,"{""triggerTs"": 1763916711391, ""bDry"": 39.0, ""problemCategory"": ""B"", ""bFresh"": 10.0, ""aDry"": 91.0, ""aFresh"": 60.0, ""alertId"": ""a95585d7-61b1-4132-8276-cc839b8754eb"", ""title"": ""StorageAlert"", ""_collected_at"": 1763916711397}"
newMachine:machine_3:1763916766327,newMachine,1763916766327,cutting_machine_discovery,1763916766331,AssignBlade,1763916771334,3,,4,5007,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763916791535,newMachine,1763916791535,cutting_machine_discovery,1763916803868,AssignBlade,1763917355698,3,,12333,564163,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:135a272c-514c-4bdc-9a24-e54806dd9d5b:problem_fresh:1763916801421,storageAlert,1763916801421,dbInterface,1763916803874,ChangeFreshAmount,1763916826056,,135a272c-514c-4bdc-9a24-e54806dd9d5b,2453,24635,"{""triggerTs"": 1763916801421, ""bDry"": 46.0, ""problemCategory"": ""fresh"", ""bFresh"": 19.0, ""aDry"": 92.0, ""aFresh"": 43.0, ""alertId"": ""135a272c-514c-4bdc-9a24-e54806dd9d5b"", ""title"": ""StorageAlert"", ""_collected_at"": 1763916801422}"
newMachine:machine_4:1763916816753,newMachine,1763916816753,cutting_machine_discovery,1763916816767,AssignBlade,1763916821755,4,,14,5002,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763916826034,machineFailure,1763916826034,heartbeat_monitor,1763916904046,SwapBlade,1763919264010,1,,78012,2437976,"{""swap_target_machine"": 4}"
storageAlert:bd010a97-71f0-4f94-8b9e-cf02f5828668:problem_B:1763916841437,storageAlert,1763916841437,dbInterface,1763917479094,SwapBlade,1763917521651,,bd010a97-71f0-4f94-8b9e-cf02f5828668,637657,680214,"{""triggerTs"": 1763916841437, ""bDry"": 19.0, ""problemCategory"": ""B"", ""bFresh"": 35.0, ""aDry"": 49.0, ""aFresh"": 97.0, ""alertId"": ""bd010a97-71f0-4f94-8b9e-cf02f5828668"", ""title"": ""StorageAlert"", ""_collected_at"": 1763916841442}"
newMachine:machine_3:1763916851872,newMachine,1763916851872,cutting_machine_discovery,1763916893872,AssignBlade,1763916896935,3,,42000,45063,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763916861976,newMachine,1763916861976,cutting_machine_discovery,1763916893876,AssignBlade,1763917088807,1,,31900,226831,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763916876991,machineFailure,1763916876991,heartbeat_monitor,1763916904046,SwapBlade,1763919264010,1,,27055,2387019,"{""swap_target_machine"": 4}"
newMachine:machine_0:1763916882235,newMachine,1763916882235,cutting_machine_discovery,1763916907261,AssignBlade,1763916912252,0,,25026,30017,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:8e8513be-7330-441d-b7d2-0755a5002bea:problem_dry:1763916911466,storageAlert,1763916911466,dbInterface,1763917479095,ChangeFreshAmount,1763917521651,,8e8513be-7330-441d-b7d2-0755a5002bea,567629,610185,"{""triggerTs"": 1763916911466, ""bDry"": 6.0, ""problemCategory"": ""dry"", ""bFresh"": 28.0, ""aDry"": 22.0, ""aFresh"": 144.0, ""alertId"": ""8e8513be-7330-441d-b7d2-0755a5002bea"", ""title"": ""StorageAlert"", ""_collected_at"": 1763916911471}"
newMachine:machine_4:1763916937480,newMachine,1763916937480,cutting_machine_discovery,1763916993414,AssignBlade,1763916997539,4,,55934,60059,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763916945984,machineFailure,1763916945984,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,1626794,1628801,"{""swap_target_machine"": 3}"
newMachine:machine_1:1763916952608,newMachine,1763916952608,cutting_machine_discovery,1763917083942,AssignBlade,1763917088807,1,,131334,136199,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763916967797,newMachine,1763916967797,cutting_machine_discovery,1763916997831,AssignBlade,1763917002819,2,,30034,35022,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:546f428c-2ff6-4c3c-a6c5-394bbb4e4fe7:problem_A:1763916981481,storageAlert,1763916981481,dbInterface,1763917479096,SwapBlade,1763917480209,,546f428c-2ff6-4c3c-a6c5-394bbb4e4fe7,497615,498728,"{""triggerTs"": 1763916981481, ""bDry"": 36.0, ""problemCategory"": ""A"", ""bFresh"": 124.0, ""aDry"": 4.0, ""aFresh"": 36.0, ""alertId"": ""546f428c-2ff6-4c3c-a6c5-394bbb4e4fe7"", ""title"": ""StorageAlert"", ""_collected_at"": 1763916981483}"
newMachine:machine_0:1763917018174,newMachine,1763917018174,cutting_machine_discovery,1763917083944,AssignBlade,1763917828912,0,,65770,810738,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763917139014,newMachine,1763917139014,cutting_machine_discovery,1763917249104,AssignBlade,1763917249967,4,,110090,110953,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763917144246,newMachine,1763917144246,cutting_machine_discovery,1763917249106,AssignBlade,1763917249760,3,,104860,105514,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763917164420,newMachine,1763917164420,cutting_machine_discovery,1763917249106,AssignBlade,1763917249499,1,,84686,85079,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763917179539,newMachine,1763917179539,cutting_machine_discovery,1763917434096,AssignBlade,1763917435801,0,,254557,256262,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763917228036,machineFailure,1763917228036,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,1344742,1346749,"{""swap_target_machine"": 3}"
newMachine:machine_2:1763917260054,newMachine,1763917260054,cutting_machine_discovery,1763917260063,AssignBlade,1763917265061,2,,9,5007,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763917305349,newMachine,1763917305349,cutting_machine_discovery,1763917350702,AssignBlade,1763917355698,3,,45353,50349,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763917396006,newMachine,1763917396006,cutting_machine_discovery,1763917456308,AssignBlade,1763917461307,4,,60302,65301,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763917421015,newMachine,1763917421015,cutting_machine_discovery,1763917434095,AssignBlade,1763917436034,3,,13080,15019,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763917421079,newMachine,1763917421079,cutting_machine_discovery,1763917451098,AssignBlade,1763917456096,1,,30019,35017,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763917476595,newMachine,1763917476595,cutting_machine_discovery,1763917486611,AssignBlade,1763917491614,0,,10016,15019,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763917490207,machineFailure,1763917490207,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,1082571,1084578,"{""swap_target_machine"": 3}"
newMachine:machine_3:1763917506834,newMachine,1763917506834,cutting_machine_discovery,1763917643729,AssignBlade,1763917692770,3,,136895,185936,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763917526965,newMachine,1763917526965,cutting_machine_discovery,1763917643729,AssignBlade,1763917647044,2,,116764,120079,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763917532004,newMachine,1763917532004,cutting_machine_discovery,1763917652542,AssignBlade,1763917657534,4,,120538,125530,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
